Praful Manoharbhai Patel,Elected,18-May-09,In office,Maharashtra,Bhandara-Gondiya,Nationalist Congress Party,Male,Graduate,"B.Com.; Educated at University of Bombay, Mumbai, Maharashtra",56,N/A,N/A,N/A,N/A,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Pralhad Venkatesh Joshi,Elected,18-May-09,In office,Karnataka,Dharwad,Bharatiya Janata Party,Male,Graduate,"B.A.; Educated at K.S. Arts College, Hubli",51,66,0,612,76%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,20.2,0.2,323,68%
Pranab Mukherjee,Elected,18-May-09,25-07-2012,West Bengal,Jangipur,Indian National Congress,Male,Post Graduate,"M.A. (History), M.A. (Political Science), LL.B., D. Litt. (Honoris Causa); Educated at Vidyasagar College, Suri, Calcutta University, West Bengal",77,N/A,N/A,N/A,N/A,"This MP was a minister. He tendered his resignation on 26th June, 2012 to be the candidate for Presidential Election.  Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask q (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Prasanna Kumar Patasani,Elected,18-May-09,In office,Orissa,Bhubaneswar,Biju Janata Dal,Male,Doctorate,"M.A., LL.B., MSCI, Ph.D. (Honorary), D. Litt. (Utkal), D.Sc. (Swiss); Educated at Utkal University, Bhubaneswar (Orissa), Madhusudan Law College, Cuttack (Orissa), Maharshi Institute of Creative Intelligence, Rishikesh (Uttar Pradesh), Sheelsburg (Switzer",67,55,0,139,81%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,33.9,0.9,362,75%
Prasanta Kumar Majumdar,Elected,18-May-09,In office,West Bengal,Balurghat,Revolutionary Socialist Party,Male,Post Graduate,"M.A. (Economics); Educated at Guwahati University, Assam",72,137,2,468,75%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.5,0.8,167,72%
Prasun Banerjee,Elected,05-Aug-13,In office,West Bengal,Howrah,All India Trinamool Congress,Male,Information not available,Information not available,Information not available,0,0,0,76%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),2.9,0,16,76%,3.2,0,8,72%
Pratibha Singh,Elected,05-Aug-13,In office,Himachal Pradesh,Mandi,Indian National Congress,Female,Graduate,"Graduate; Educated at Government College for Women, Sector-II, Chandigarh",57,1,0,2,100%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),2.9,0,16,76%,7,0,18,93%
Pratik Prakashbapu Patil,Elected,18-May-09,In office,Maharashtra,Sangli,Indian National Congress,Male,Diploma Course,"Intermediate, Diploma in Automobile Engineering; Educated at Padmabhushan Vasant Dada Patil Institute of Technology, Budhgaon, District Sangli",40,N/A,N/A,N/A,N/A,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Praveen Singh Aron,Elected,18-May-09,In office,Uttar Pradesh,Bareilly,Indian National Congress,Male,Graduate,"B.A., LL.B.; Educated at Rohilkhand Vishwa Vidyalay and Rohilkhand University, Bareilly, Uttar Pradesh",54,6,0,12,66%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
Prem Das Rai,Elected,18-May-09,In office,Sikkim,Sikkim,Sikkim Democratic Front,Male,Graduate,"B.Tech. (Chemical) and P.G.D.M.; Educated at IIT, Kanpur and IIM Ahmedabad, Gujarat",59,64,1,170,87%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,64,1,170,87%
Premchandra Guddu,Elected,18-May-09,In office,Madhya Pradesh,Ujjain,Indian National Congress,Male,Inter/ Higher Secondary,,53,21,0,251,79%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,44.4,0.4,222,82%
Premdas Katheria,Elected,18-May-09,In office,Uttar Pradesh,Etawah,Samajwadi Party,Male,Graduate,"B.Ed.; Educated at Kanpur University, Kanpur",48,54,0,155,93%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
Preneet Kaur,Elected,18-May-09,In office,Punjab,Patiala,Indian National Congress,Female,Graduate,"B.A., T.T.C.; Educated at St. Bedes College and Convent of Jesus and Mary College, Shimla, Himachal Pradesh",69,N/A,N/A,N/A,N/A,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Priya Sunil Dutt,Elected,18-May-09,In office,Maharashtra,Mumbai-North-Central,Indian National Congress,Female,Post Graduate,"B.A.. (Sociology) Post-Grauduate (TV Production); Educated at Sophia College, Bombay University, Mumbai (Maharashtra) and Centre for Media Arts, New York City (U.S.A.) ",47,14,3,150,59%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,28,1.7,468,74%
Pulin Bihari Baske,Elected,18-May-09,In office,West Bengal,Jhargram,Communist Party of India (Marxist),Male,Graduate,"M.B.B.S.; Educated at Kolkata Medical College, West Bengal",45,42,0,83,92%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.5,0.8,167,72%
Purnmasi Ram,Elected,18-May-09,In office,Bihar,Gopalganj,Janata Dal (United),Male,Matric,Educated at Hindi Vidyapeeth Deoghar,63,23,0,608,85%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,43.3,0.7,310,88%
Putul Kumari,Elected,26-Nov-10,In office,Bihar,Banka,Independent,Female,Post Graduate,"M.A. (Hindi), Educated at Patna University, Bihar",55,47,0,78,91%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),24.3,0.5,187,76%,28.3,0.4,208,88%
R. Thamaraiselvan,Elected,18-May-09,In office,Tamil Nadu,Dharmapuri,Dravida Munnetra Kazhagam,Male,Graduate,"B.Sc., B.L.; Educated at (i) Govt. Arts College, Dharmapuri and (ii) Govt. Law College, Trichy",50,108,3,662,81%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,45.5,0.4,362,69%
R.K. Singh Patel,Elected,18-May-09,In office,Uttar Pradesh,Banda,Samajwadi Party,Male,Graduate,"B.A.; Educated at University of Allahabad, Uttar Pradesh",54,45,0,198,84%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
Radha Mohan Singh,Elected,18-May-09,In office,Bihar,Purvi Champaran,Bharatiya Janata Party,Male,Graduate,"B.A.; Educated at M.S. College, Bihar University, Motihari, Bihar",64,41,0,547,86%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,43.3,0.7,310,88%
Radhe Mohan Singh,Elected,18-May-09,In office,Uttar Pradesh,Ghazipur,Samajwadi Party,Male,Graduate,"B.A. (Hons.), History; Educated at Lalit Narayan Mithila University, Darbhanga",46,15,0,162,76%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
Raghavendra Yeddyurappa,Elected,18-May-09,In office,Karnataka,Shimoga,Bharatiya Janata Party,Male,Graduate,"B.B.M.; Educated at A.T.N.C.C., Shivamogga, Karnataka",40,1,0,113,51%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,20.2,0.2,323,68%
Raghuvansh Prasad Singh,Elected,18-May-09,In office,Bihar,Vaishali,Rashtriya Janata Dal,Male,Doctorate,"M.Sc., Ph.D. (Maths); Educated at Rajendra College, L.S. College and Bihar University, Muzaffarpur (Bihar) ",67,173,5,490,97%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,43.3,0.7,310,88%
Raghuvir Singh Meena,Elected,18-May-09,In office,Rajasthan,Udaipur,Indian National Congress,Male,Graduate,"B.A.; Educated at Vardhman Mahavir Vishvavidhalaya, Rajasthan",54,12,0,121,84%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,49.1,1,283,88%
Rahul Gandhi,Elected,18-May-09,In office,Uttar Pradesh,Amethi,Indian National Congress,Male,Post Graduate,"M.Phil. (Development Economics); Educated at Trinity College, Cambridge University (UK) .",43,1,0,0,43%,Complete attendance for this MP is not available (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
Raj Babbar,Elected,10-Nov-09,In office,Uttar Pradesh,Firozabad,Indian National Congress,Male,Graduate,"Graduate in Theatre; Educated at National School of Drama, New Delhi",61,3,0,10,71%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),32.9,0.7,265,76%,38,0.4,228,80%
Raj Kumari Chauhan,Elected,18-May-09,In office,Uttar Pradesh,Aligarh,Bahujan Samaj Party,Female,Inter/ Higher Secondary,"Educated at Janta Inter College, Chlerat, Aligarh, U.P.",44,1,0,22,86%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
Raja Ram Pal,Elected,18-May-09,In office,Uttar Pradesh,Akbarpur,Indian National Congress,Male,Graduate,"B.A., LL.B; Educated at D.A.V. College, Kanpur (Uttar Pradesh) ",53,52,0,0,91%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
Rajagopal Lagadapati,Elected,18-May-09,In office,Andhra Pradesh,Vijayawada,Indian National Congress,Male,Graduate,"B. Tech. (Mechanical); Educated at Loyola Public School Guntur and Siddhartha Engineering College, Vijayawada",49,21,12,538,72%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,19.5,0.4,321,68%
Rajaiah Siricilla,Elected,18-May-09,In office,Andhra Pradesh,Warangal,Indian National Congress,Male,Graduate,"B.Sc. (Agriculture); Educated at Acharya N.G. Ranga Agricultural University, Hyderabad, Andhra Pradesh",60,38,0,736,83%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,19.5,0.4,321,68%
Rajan Sushant,Elected,18-May-09,In office,Himachal Pradesh,Kangra,Bharatiya Janata Party,Male,Doctorate,"GAMS, B.A., LL.B.; Dayanand Ayurvedic College Jalandhar (Punjab), H.P. University, Shimla and P.B. University, Chandigarh",58,70,1,54,93%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,82.9,0.6,315,93%
Rajen Gohain,Elected,18-May-09,In office,Assam,Nawgong,Bharatiya Janata Party,Male,Graduate,"B.A., LL.B.; Educated at Anandaram Dhekial Phukan College, Nagaon and Jalukbari, Gauhati University, Guwahati (Assam) ",63,8,0,86,55%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,21,0.5,78,81%
Rajendra Agrawal,Elected,18-May-09,In office,Uttar Pradesh,Meerut,Bharatiya Janata Party,Male,Post Graduate,"M.Sc. (Physics); Educated at M.M. (P.G.) College, Modi Nagar, Ghaziabad",64,163,2,330,99%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
Rajendrasinh Ghanshyamsinh Rana (Raju Rana),Elected,18-May-09,In office,Gujarat,Bhavnagar,Bharatiya Janata Party,Male,Graduate,"B.Com., LL.B.; Educated at Saurashtra University, Bhavnagar (Gujarat) ",57,2,0,32,81%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,38.9,1.4,356,77%
Rajesh Nandini Singh,Elected,18-May-09,In office,Madhya Pradesh,Shahdol,Indian National Congress,Female,Graduate,"B.Sc.; Educated from Ravi Shankar Vishwa Vidhayalaya,; Raipur, Chhattisgarh",56,1,0,1,86%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,44.4,0.4,222,82%
Rajiv Ranjan (Lalan) Singh,Elected,18-May-09,In office,Bihar,Munger,Janata Dal (United),Male,Graduate,"B.A. (Hons.); Educated at T.N.B. College, Bhagalpur University, Bihar",58,11,0,558,94%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,43.3,0.7,310,88%
Rajnath Singh,Elected,18-May-09,In office,Uttar Pradesh,Ghaziabad,Bharatiya Janata Party,Male,Post Graduate,"M.Sc. (Physics); Educated at Gorakhpur University, Uttar Pradesh",62,14,0,33,78%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
Raju Shetti,Elected,18-May-09,In office,Maharashtra,Hatkanangle,Swabhimani Paksha,Male,Diploma Course,"D.M.E.; Educated at J. J. Magdum Polytechnic, Jaysingpur, Distt. Kolhapur, Maharashtra",46,40,1,292,74%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,28,1.7,468,74%
Rakesh Pandey,Elected,18-May-09,In office,Uttar Pradesh,Ambedkar Nagar,Bahujan Samaj Party,Male,Matric,,61,10,0,20,86%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
Rakesh Sachan,Elected,18-May-09,In office,Uttar Pradesh,Fatehpur,Samajwadi Party,Male,Post Graduate,"M.A. (Economics), LL.B; Educated at Kanpur University",48,46,0,31,86%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
Rakesh Singh,Elected,18-May-09,In office,Madhya Pradesh,Jabalpur,Bharatiya Janata Party,Male,Graduate,"B.Sc.; Educated at Government Science College, Jabalpur",51,52,4,404,79%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,44.4,0.4,222,82%
Ram Chandra Dome,Elected,18-May-09,In office,West Bengal,Bolpur,Communist Party of India (Marxist),Male,Graduate,"M.B.B.S.; Educated at N.R.S. Medical College and Hospital, Calcutta, West Bengal",54,49,0,66,82%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.5,0.8,167,72%
Ram Singh Kaswan,Elected,18-May-09,In office,Rajasthan,Churu,Bharatiya Janata Party,Male,Graduate,"B.A., LL.B.; Educated at Doonger College, Bikaner and Rajasthan University, Jaipur, Rajasthan",68,71,0,313,93%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,49.1,1,283,88%
Ram Sundar Das,Elected,18-May-09,In office,Bihar,Hajipur,Janata Dal (United),Male,Matric,"Educated at S.P.S., Sonpur, Distt. Saran, Bihar and Vidyasagar College, Calcutta (left College to join Freedoom Movement) ",92,0,0,383,90%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,43.3,0.7,310,88%
Rama Devi,Elected,18-May-09,In office,Bihar,Sheohar,Bharatiya Janata Party,Female,Graduate,"B.A., LL.B.; S.K.J.Law College, Bihar University, Muzaffarpur and Jaintpur College, Bihar University, Vaishali",64,80,0,576,88%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,43.3,0.7,310,88%
Ramachandran Mullappally,Elected,18-May-09,In office,Kerala,Vadakara,Indian National Congress,Male,Post Graduate,"M.A., LL.B.; Educated at Government College, Madappally, Kerala University and Law College, Calicut, Kerala",69,N/A,N/A,N/A,N/A,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ramakant Yadav,Elected,18-May-09,In office,Uttar Pradesh,Azamgarh,Bharatiya Janata Party,Male,Matric,"Educated at High School, Amvari, Distt. Azamgarh, Uttar Pradesh",56,0,0,0,50%,Complete attendance for this MP is not available (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
Ramashankar Rajbhar,Elected,18-May-09,In office,Uttar Pradesh,Salempur,Bahujan Samaj Party,Male,Graduate,"Educated at Gorakhpur University, Gorakhpur (Uttar Pradesh) ",53,78,0,214,95%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
Ramen Deka,Elected,18-May-09,In office,Assam,Mangaldoi,Bharatiya Janata Party,Male,Graduate,B.A.; Educated at Pragjyotish College under Guwahati University,59,62,2,165,85%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,21,0.5,78,81%
Ramesh Bais,Elected,18-May-09,In office,Chhattisgarh,Raipur,Bharatiya Janata Party,Male,Inter/ Higher Secondary,"Educated at B.S.E., Bhopal, Madhya Pradesh",66,11,0,274,93%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,13.3,0.5,168,61%
Ramesh Chandappa Jigajinagi,Elected,18-May-09,In office,Karnataka,Bijapur,Bharatiya Janata Party,Male,Post Graduate,"M.A.; Educated at S.B.New Arts College, Bijapur , Karnataka",61,0,0,17,83%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,20.2,0.2,323,68%
Ramesh Kumar,Elected,18-May-09,In office,Delhi,South Delhi,Indian National Congress,Male,Matric,,58,0,0,0,100%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,31.8,5.7,279,84%
Ramesh Rathod,Elected,18-May-09,In office,Andhra Pradesh,Adilabad,Telugu Desam Party,Male,Graduate,"B.A.; Educated at Govt. Degree College, Adilabad",47,10,0,283,51%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,19.5,0.4,321,68%
Ramkishun,Elected,18-May-09,In office,Uttar Pradesh,Chandauli,Samajwadi Party,Male,Graduate,"B.A., B.Ed. and Post Graduate Diploma in Marketing and Finance",57,115,0,482,84%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
Ramshankar,Elected,18-May-09,In office,Uttar Pradesh,Agra,Bharatiya Janata Party,Male,Doctorate,"M.A., Ph.D.; Educated at Kanpur University, Uttar Pradesh",49,62,1,207,74%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
Ramsinhbhai Patalyabhai Rathwa,Elected,18-May-09,In office,Gujarat,Chhota Udaipur,Bharatiya Janata Party,Male,Post Diploma Course,"S.S.C., Diploma in Painting, Post-Diploma in Graphic, short-term training course in Museology; Educated at Kawant English School, Chhota Udaipur, Faculty of Fine Arts, M.S. University, Baroda (Gujarat) and National Museum, New Delhi",62,31,0,727,75%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,38.9,1.4,356,77%
Ramya Divya Spandana,Elected,26-Aug-13,In office,Karnataka,Mandya,Indian National Congress,Female,Inter/ Higher Secondary,"Inter/Higher Secondary, B.Com. (1st Year) St. Joseph's College of Commerce, Banglore",31,0,0,0,89%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),2.1,0,4,76%,1.7,0,4,68%
Ranee Narah,Elected,18-May-09,In office,Assam,Lakhimpur,Indian National Congress,Female,Graduate,"B.A.; Educated at Gauhati University, Guwahati (Assam) ",48,3,0,7,83%,"This MP was appointed a minister in October 2012.  Ministers represent the government, so we do not report their participation.  Participation and attendance details for this MP are thus available only till 7th September, 2012. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",28.8,0.6,215,76%,17.1,0.5,60,81%
Ranjan Prasad Yadav,Elected,18-May-09,In office,Bihar,Pataliputra,Janata Dal (United),Male,Doctorate,"M.Sc. (Geology), Ph.D.; Educated at Science College, Patna University, Bihar",68,13,2,447,87%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,43.3,0.7,310,88%
Raosaheb Patil Danve,Elected,18-May-09,In office,Maharashtra,Jalna,Bharatiya Janata Party,Male,Under Graduate,"Educated at J.E.S., Jalna, Maharashtra",58,25,0,272,63%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,28,1.7,468,74%
Ratan Singh,Elected,18-May-09,In office,Rajasthan,Bharatpur,Indian National Congress,Male,Graduate,"B.E. (Mechanical); M.B.M. Engineering College, Jodhpur (University of Jodhpur) ",66,64,0,235,96%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,49.1,1,283,88%
